Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4587,US-2017-163790,02-11-2017,11-04-2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,,,94526,,OFF-BI-10003718,Office Supplies,Binders,,590.352,6,0.2,206.6232
4588,US-2017-163790,02-11-2017,11-04-2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,,,94526,,OFF-FA-10004838,Office Supplies,Fasteners,,5.58,3,0,0.1674
4589,US-2017-163790,02-11-2017,11-04-2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,,,94526,,FUR-FU-10002508,Furniture,Furnishings,,25.02,3,0,10.5084
4590,US-2017-163790,02-11-2017,11-04-2017,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,,,94526,,OFF-ST-10001511,Office Supplies,Storage,,452.55,7,0,22.6275
4591,CA-2016-129868,26-12-2016,31-12-2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,,,90004,,OFF-SU-10000952,Office Supplies,Supplies,,17.76,2,0,4.9728
4592,CA-2016-129868,26-12-2016,31-12-2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,,,90004,,TEC-PH-10002275,Technology,Phones,,302.384,2,0.2,30.2384
4593,CA-2016-129868,26-12-2016,31-12-2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,,,90004,,FUR-CH-10003535,Furniture,Chairs,,146.352,3,0.2,-5.4882
4594,CA-2016-129868,26-12-2016,31-12-2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,,,90004,,OFF-AP-10004052,Office Supplies,Appliances,,7.9,2,0,2.054
4595,CA-2016-129868,26-12-2016,31-12-2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,,,90004,,FUR-TA-10003473,Furniture,Tables,,902.712,3,0.2,33.8517
4596,CA-2016-129868,26-12-2016,31-12-2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,,,90004,,OFF-AR-10001897,Office Supplies,Art,,53.97,3,0,15.1116
4597,CA-2016-140564,05-12-2016,12-10-2016,Second Class,TC-21475,Tony Chapman,Home Office,United States,,,20016,,OFF-AR-10000034,Office Supplies,Art,,33.92,8,0,13.2288
4598,US-2017-169502,28-08-2017,09-01-2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,,,53209,,OFF-SU-10004115,Office Supplies,Supplies,,21.81,3,0,5.8887
4599,US-2017-169502,28-08-2017,09-01-2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,,,53209,,OFF-AP-10001947,Office Supplies,Appliances,,91.6,5,0,26.564
4600,CA-2015-146948,16-07-2015,20-07-2015,Standard Class,MG-17890,Michael Granlund,Home Office,United States,,,21215,,FUR-CH-10004853,Furniture,Chairs,,150.98,1,0,43.7842
4601,CA-2015-146948,16-07-2015,20-07-2015,Standard Class,MG-17890,Michael Granlund,Home Office,United States,,,21215,,OFF-EN-10000483,Office Supplies,Envelopes,,137.25,9,0,63.135
4602,CA-2015-146948,16-07-2015,20-07-2015,Standard Class,MG-17890,Michael Granlund,Home Office,United States,,,21215,,OFF-FA-10001332,Office Supplies,Fasteners,,11.52,4,0,5.4144
4603,US-2015-113327,26-05-2015,29-05-2015,Second Class,BF-11170,Ben Ferrer,Home Office,United States,,,28540,,OFF-PA-10003790,Office Supplies,Paper,,18.272,1,0.2,5.9384
4604,US-2015-113327,26-05-2015,29-05-2015,Second Class,BF-11170,Ben Ferrer,Home Office,United States,,,28540,,OFF-PA-10003134,Office Supplies,Paper,,153.728,4,0.2,53.8048
4605,US-2015-113327,26-05-2015,29-05-2015,Second Class,BF-11170,Ben Ferrer,Home Office,United States,,,28540,,OFF-EN-10004459,Office Supplies,Envelopes,,12.224,2,0.2,4.4312
4606,US-2015-113327,26-05-2015,29-05-2015,Second Class,BF-11170,Ben Ferrer,Home Office,United States,,,28540,,TEC-AC-10003628,Technology,Accessories,,167.944,7,0.2,50.3832
4607,CA-2015-135020,28-05-2015,06-02-2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,,,14609,,TEC-PH-10004093,Technology,Phones,,45.99,1,0,13.3371
4608,CA-2015-135020,28-05-2015,06-02-2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,,,14609,,OFF-ST-10001490,Office Supplies,Storage,,535.41,3,0,160.623
4609,CA-2015-135020,28-05-2015,06-02-2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,,,14609,,OFF-BI-10000605,Office Supplies,Binders,,6.096,2,0.2,2.0574
4610,CA-2015-135020,28-05-2015,06-02-2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,,,14609,,OFF-PA-10004255,Office Supplies,Paper,,45.36,7,0,21.7728
4611,US-2017-141852,09-11-2017,14-11-2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,,,92054,,FUR-FU-10000023,Furniture,Furnishings,,47.12,8,0,20.7328
4612,CA-2016-109407,24-01-2016,26-01-2016,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,,,39503,,OFF-BI-10000285,Office Supplies,Binders,,31.36,4,0,15.68
4613,US-2017-165953,31-12-2016,01-06-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,,,32216,,OFF-AR-10000588,Office Supplies,Art,,47.616,3,0.2,3.5712
4614,US-2017-165953,31-12-2016,01-06-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,,,32216,,OFF-PA-10002250,Office Supplies,Paper,,23.48,5,0.2,8.218
4615,CA-2016-144540,05-09-2016,09-10-2016,Standard Class,GH-14410,Gary Hansen,Home Office,United States,,,77070,,OFF-AP-10002457,Office Supplies,Appliances,,62.79,3,0.8,-166.3935
4616,CA-2016-144540,05-09-2016,09-10-2016,Standard Class,GH-14410,Gary Hansen,Home Office,United States,,,77070,,OFF-FA-10002763,Office Supplies,Fasteners,,28.44,9,0.2,4.266
4617,CA-2015-159863,04-09-2015,09-07-2015,Second Class,DS-13180,David Smith,Corporate,United States,,,77095,,TEC-AC-10000109,Technology,Accessories,,134.376,3,0.2,6.7188
4618,CA-2015-117800,21-09-2015,26-09-2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,,,2149,,TEC-PH-10002415,Technology,Phones,,589.9,2,0,147.475
4619,CA-2015-117800,21-09-2015,26-09-2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,,,2149,,FUR-CH-10000785,Furniture,Chairs,,542.94,3,0,141.1644
4620,CA-2017-145219,24-12-2017,25-12-2017,First Class,RM-19675,Robert Marley,Home Office,United States,,,90049,,TEC-CO-10001449,Technology,Copiers,,2879.952,6,0.2,1007.9832
4621,CA-2017-145219,24-12-2017,25-12-2017,First Class,RM-19675,Robert Marley,Home Office,United States,,,90049,,OFF-BI-10001670,Office Supplies,Binders,,90.48,3,0.2,33.93
4622,CA-2015-161214,05-10-2015,10-08-2015,Second Class,SF-20965,Sylvia Foulston,Corporate,United States,,,19805,,OFF-ST-10001328,Office Supplies,Storage,,77.55,5,0,21.714
4623,CA-2017-147228,09-09-2017,14-09-2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,,,38401,,OFF-SU-10001225,Office Supplies,Supplies,,8.832,3,0.2,-1.9872
4624,CA-2017-147228,09-09-2017,14-09-2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,,,38401,,OFF-PA-10000357,Office Supplies,Paper,,177.536,4,0.2,62.1376
4625,CA-2017-147228,09-09-2017,14-09-2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,,,38401,,OFF-ST-10000046,Office Supplies,Storage,,258.48,2,0.2,-3.231
4626,CA-2017-147228,09-09-2017,14-09-2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,,,38401,,FUR-FU-10000023,Furniture,Furnishings,,14.136,3,0.2,4.2408
4627,CA-2016-101336,13-11-2016,18-11-2016,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,,,10011,,OFF-ST-10003455,Office Supplies,Storage,,77.55,5,0,20.163
4628,CA-2016-101336,13-11-2016,18-11-2016,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,,,10011,,OFF-ST-10000876,Office Supplies,Storage,,24.88,2,0,6.9664
4629,CA-2016-101336,13-11-2016,18-11-2016,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,,,10011,,OFF-AR-10003582,Office Supplies,Art,,140.75,5,0,39.41
4630,CA-2016-101336,13-11-2016,18-11-2016,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,,,10011,,OFF-ST-10004258,Office Supplies,Storage,,36.63,3,0,9.8901
4631,US-2015-126235,15-10-2015,15-10-2015,Same Day,GA-14725,Guy Armstrong,Consumer,United States,,,48858,,FUR-FU-10000719,Furniture,Furnishings,,17.14,2,0,6.1704
4632,CA-2017-168396,03-08-2017,08-08-2017,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,,,94122,,OFF-LA-10001297,Office Supplies,Labels,,51.75,5,0,24.84
4633,CA-2017-168396,03-08-2017,08-08-2017,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,,,94122,,FUR-FU-10000723,Furniture,Furnishings,,123.96,3,0,11.1564
4634,CA-2015-130456,21-08-2015,26-08-2015,Standard Class,DS-13180,David Smith,Corporate,United States,,,94122,,FUR-BO-10003893,Furniture,Bookcases,,586.398,6,0.15,34.494
4635,CA-2015-130456,21-08-2015,26-08-2015,Standard Class,DS-13180,David Smith,Corporate,United States,,,94122,,OFF-ST-10000736,Office Supplies,Storage,,80.98,1,0,3.2392
4636,CA-2017-116288,12-03-2017,17-03-2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,,,94122,,OFF-ST-10000736,Office Supplies,Storage,,242.94,3,0,9.7176
4637,CA-2017-168228,27-04-2017,29-04-2017,First Class,AP-10915,Arthur Prichep,Consumer,United States,,,90045,,OFF-AR-10003373,Office Supplies,Art,,123.92,4,0,33.4584
4638,CA-2017-168228,27-04-2017,29-04-2017,First Class,AP-10915,Arthur Prichep,Consumer,United States,,,90045,,OFF-AR-10000390,Office Supplies,Art,,12.39,3,0,5.6994
4639,CA-2017-168228,27-04-2017,29-04-2017,First Class,AP-10915,Arthur Prichep,Consumer,United States,,,90045,,OFF-AR-10001725,Office Supplies,Art,,47.3,2,0,12.298
4640,CA-2016-102162,11-09-2016,16-09-2016,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,,,23602,,TEC-CO-10001943,Technology,Copiers,,1599.92,8,0,751.9624
4641,CA-2016-102162,11-09-2016,16-09-2016,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,,,23602,,OFF-EN-10002312,Office Supplies,Envelopes,,11.09,1,0,5.4341
4642,CA-2017-130141,22-10-2017,24-10-2017,Second Class,HA-14905,Helen Abelman,Consumer,United States,,,80525,,OFF-BI-10000831,Office Supplies,Binders,,3.168,4,0.7,-2.5344
4643,CA-2017-130141,22-10-2017,24-10-2017,Second Class,HA-14905,Helen Abelman,Consumer,United States,,,80525,,FUR-CH-10000749,Furniture,Chairs,,579.136,4,0.2,-28.9568
4644,CA-2015-147501,02-08-2015,08-06-2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,,,98105,,OFF-BI-10002003,Office Supplies,Binders,,6.368,2,0.2,2.1492
4645,CA-2015-147501,02-08-2015,08-06-2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,,,98105,,TEC-MA-10001972,Technology,Machines,,558.4,2,0.2,41.88
4646,CA-2016-143910,12-08-2016,16-08-2016,Standard Class,BC-11125,Becky Castell,Home Office,United States,,,10011,,FUR-CH-10000225,Furniture,Chairs,,145.764,2,0.1,-8.098
4647,CA-2014-146885,30-05-2014,06-05-2014,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,,,23223,,OFF-PA-10001622,Office Supplies,Paper,,13.62,3,0,6.129
4648,CA-2016-139556,26-04-2016,05-01-2016,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,,,10009,,FUR-CH-10004983,Furniture,Chairs,,434.646,3,0.1,62.7822
4649,CA-2017-129357,14-05-2017,19-05-2017,Standard Class,KB-16585,Ken Black,Corporate,United States,,,98103,,OFF-PA-10003228,Office Supplies,Paper,,440.19,9,0,206.8893
4650,CA-2017-129357,14-05-2017,19-05-2017,Standard Class,KB-16585,Ken Black,Corporate,United States,,,98103,,OFF-SU-10004498,Office Supplies,Supplies,,64.4,5,0,1.932
4651,CA-2017-150987,08-04-2017,04-12-2017,Standard Class,AH-10120,Adrian Hane,Home Office,United States,,,94110,,OFF-PA-10001878,Office Supplies,Paper,,244.55,5,0,114.9385
4652,CA-2017-150987,08-04-2017,04-12-2017,Standard Class,AH-10120,Adrian Hane,Home Office,United States,,,94110,,OFF-PA-10002923,Office Supplies,Paper,,195.76,4,0,97.88
4653,CA-2017-132647,17-02-2017,23-02-2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,,,8861,,OFF-PA-10001838,Office Supplies,Paper,,11.76,2,0,5.7624
4654,CA-2017-132647,17-02-2017,23-02-2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,,,8861,,OFF-ST-10003123,Office Supplies,Storage,,166.45,5,0,39.948
4655,CA-2017-159107,24-06-2017,26-06-2017,Second Class,KT-16480,Kean Thornton,Consumer,United States,,,94110,,OFF-FA-10001332,Office Supplies,Fasteners,,2.88,1,0,1.3536
4656,CA-2014-160738,05-05-2014,05-10-2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,,,61032,,OFF-ST-10003442,Office Supplies,Storage,,45.248,2,0.2,3.9592
4657,CA-2015-112130,03-05-2015,05-07-2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,,,19140,,OFF-AR-10001468,Office Supplies,Art,,59.904,2,0.2,14.2272
4658,CA-2015-112130,03-05-2015,05-07-2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,,,19140,,OFF-AP-10003266,Office Supplies,Appliances,,23.696,2,0.2,6.5164
4659,CA-2015-112130,03-05-2015,05-07-2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,,,19140,,OFF-PA-10002230,Office Supplies,Paper,,7.968,2,0.2,2.8884
4660,CA-2015-112130,03-05-2015,05-07-2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,,,19140,,OFF-AP-10003622,Office Supplies,Appliances,,18.2,7,0.2,2.0475
4661,CA-2015-112130,03-05-2015,05-07-2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,,,19140,,TEC-AC-10001542,Technology,Accessories,,27.552,3,0.2,-0.3444
4662,CA-2015-112130,03-05-2015,05-07-2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,,,19140,,FUR-CH-10002965,Furniture,Chairs,,844.116,6,0.3,-36.1764
4663,CA-2015-112130,03-05-2015,05-07-2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,,,19140,,OFF-ST-10000563,Office Supplies,Storage,,76.752,3,0.2,-9.594
4664,CA-2016-111409,18-09-2016,22-09-2016,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,,,32216,,OFF-LA-10002787,Office Supplies,Labels,,3,1,0.2,1.05
4665,CA-2016-116232,22-09-2016,26-09-2016,Standard Class,AC-10450,Amy Cox,Consumer,United States,,,33024,,OFF-BI-10004022,Office Supplies,Binders,,7.506,9,0.7,-6.0048
4666,CA-2016-116232,22-09-2016,26-09-2016,Standard Class,AC-10450,Amy Cox,Consumer,United States,,,33024,,OFF-LA-10001158,Office Supplies,Labels,,16.56,2,0.2,5.796
4667,CA-2016-116547,10-01-2016,17-01-2016,Standard Class,KB-16585,Ken Black,Corporate,United States,,,98115,,FUR-FU-10000076,Furniture,Furnishings,,79.92,4,0,34.3656
4668,CA-2016-116547,10-01-2016,17-01-2016,Standard Class,KB-16585,Ken Black,Corporate,United States,,,98115,,TEC-AC-10002335,Technology,Accessories,,69.98,2,0,13.2962
4669,US-2017-133200,06-05-2017,05-11-2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,,,76106,,OFF-BI-10002827,Office Supplies,Binders,,11.06,10,0.8,-18.802
4670,US-2017-133200,06-05-2017,05-11-2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,,,76106,,FUR-BO-10001601,Furniture,Bookcases,,623.4648,7,0.32,-119.1918
4671,US-2017-133200,06-05-2017,05-11-2017,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,,,76106,,OFF-ST-10001932,Office Supplies,Storage,,772.68,5,0.2,-57.951
4672,CA-2016-133550,31-07-2016,08-06-2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,,,48205,,OFF-AP-10001005,Office Supplies,Appliances,,283.14,4,0.1,72.358
4673,CA-2016-133550,31-07-2016,08-06-2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,,,48205,,TEC-PH-10004042,Technology,Phones,,635.96,4,0,165.3496
4674,CA-2016-133550,31-07-2016,08-06-2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,,,48205,,TEC-PH-10001079,Technology,Phones,,118.99,1,0,33.3172
4675,CA-2016-133550,31-07-2016,08-06-2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,,,48205,,FUR-FU-10002918,Furniture,Furnishings,,272.94,3,0,30.0234
4676,CA-2017-139416,27-03-2017,29-03-2017,Second Class,AG-10270,Alejandro Grove,Consumer,United States,,,19120,,FUR-FU-10003832,Furniture,Furnishings,,15.008,2,0.2,1.5008
4677,CA-2014-114510,14-03-2014,19-03-2014,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,,,84321,,OFF-BI-10001617,Office Supplies,Binders,,33.088,4,0.2,11.1672
4678,CA-2014-114510,14-03-2014,19-03-2014,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,,,84321,,OFF-ST-10000736,Office Supplies,Storage,,80.98,1,0,3.2392
4679,CA-2014-114510,14-03-2014,19-03-2014,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,,,84321,,TEC-AC-10004877,Technology,Accessories,,82.8,12,0,6.624
4680,CA-2014-114510,14-03-2014,19-03-2014,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,,,84321,,OFF-ST-10003221,Office Supplies,Storage,,21.36,2,0,5.7672
4681,CA-2014-114510,14-03-2014,19-03-2014,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,,,84321,,OFF-BI-10003007,Office Supplies,Binders,,62.048,2,0.2,20.1656
4682,CA-2016-169215,14-07-2016,18-07-2016,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,,,13021,,OFF-FA-10000936,Office Supplies,Fasteners,,29.61,9,0,13.3245
4683,CA-2016-127698,01-12-2016,12-01-2016,Same Day,MV-18190,Mike Vittorini,Consumer,United States,,,27604,,TEC-PH-10003811,Technology,Phones,,863.928,9,0.2,86.3928
4684,CA-2016-159912,29-08-2016,09-03-2016,Standard Class,GB-14530,George Bell,Corporate,United States,,,19120,,FUR-TA-10004152,Furniture,Tables,,241.92,4,0.4,-56.448
4685,CA-2016-159912,29-08-2016,09-03-2016,Standard Class,GB-14530,George Bell,Corporate,United States,,,19120,,FUR-BO-10002853,Furniture,Bookcases,,163.88,4,0.5,-81.94
4686,CA-2016-159912,29-08-2016,09-03-2016,Standard Class,GB-14530,George Bell,Corporate,United States,,,19120,,OFF-BI-10002071,Office Supplies,Binders,,3.486,2,0.7,-2.7888
4687,CA-2016-159912,29-08-2016,09-03-2016,Standard Class,GB-14530,George Bell,Corporate,United States,,,19120,,OFF-FA-10000053,Office Supplies,Fasteners,,10.584,7,0.2,-2.3814
4688,CA-2016-101987,24-06-2016,30-06-2016,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,,,47374,,TEC-PH-10001305,Technology,Phones,,440.91,9,0,123.4548
4689,US-2017-154851,30-03-2017,04-03-2017,Standard Class,BP-11155,Becky Pak,Consumer,United States,,,17602,,OFF-BI-10001525,Office Supplies,Binders,,5.715,5,0.7,-4.7625
4690,CA-2014-138681,20-12-2014,22-12-2014,First Class,CT-11995,Carol Triggs,Consumer,United States,,,85705,,FUR-FU-10001876,Furniture,Furnishings,,51.968,2,0.2,10.3936
4691,CA-2014-138681,20-12-2014,22-12-2014,First Class,CT-11995,Carol Triggs,Consumer,United States,,,85705,,TEC-AC-10003628,Technology,Accessories,,71.976,3,0.2,21.5928
4692,CA-2014-138681,20-12-2014,22-12-2014,First Class,CT-11995,Carol Triggs,Consumer,United States,,,85705,,FUR-CH-10004860,Furniture,Chairs,,242.352,3,0.2,-42.4116
4693,CA-2014-138681,20-12-2014,22-12-2014,First Class,CT-11995,Carol Triggs,Consumer,United States,,,85705,,OFF-PA-10000357,Office Supplies,Paper,,221.92,5,0.2,77.672
4694,CA-2014-138681,20-12-2014,22-12-2014,First Class,CT-11995,Carol Triggs,Consumer,United States,,,85705,,OFF-PA-10003270,Office Supplies,Paper,,8.448,2,0.2,2.64
4695,US-2015-138121,17-12-2015,17-12-2015,Same Day,JL-15835,John Lee,Consumer,United States,,,48205,,OFF-BI-10000320,Office Supplies,Binders,,29.52,4,0,14.4648
4696,US-2015-138121,17-12-2015,17-12-2015,Same Day,JL-15835,John Lee,Consumer,United States,,,48205,,FUR-CH-10003846,Furniture,Chairs,,302.94,3,0,48.4704
4697,US-2015-138121,17-12-2015,17-12-2015,Same Day,JL-15835,John Lee,Consumer,United States,,,48205,,FUR-CH-10004875,Furniture,Chairs,,142.36,2,0,38.4372
4698,US-2015-138121,17-12-2015,17-12-2015,Same Day,JL-15835,John Lee,Consumer,United States,,,48205,,FUR-CH-10003817,Furniture,Chairs,,546.66,9,0,136.665
4699,US-2015-138121,17-12-2015,17-12-2015,Same Day,JL-15835,John Lee,Consumer,United States,,,48205,,FUR-FU-10002116,Furniture,Furnishings,,212.13,3,0,14.8491
4700,CA-2017-140298,11-05-2017,17-05-2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,,,78745,,OFF-AR-10003481,Office Supplies,Art,,5.248,2,0.2,0.5904
4701,CA-2017-140298,11-05-2017,17-05-2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,,,78745,,OFF-ST-10004180,Office Supplies,Storage,,74.416,2,0.2,-14.8832
4702,CA-2017-140298,11-05-2017,17-05-2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,,,78745,,OFF-PA-10003657,Office Supplies,Paper,,6.848,2,0.2,2.14
4703,CA-2017-140298,11-05-2017,17-05-2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,,,78745,,FUR-FU-10001967,Furniture,Furnishings,,7.996,1,0.6,-6.9965
4704,CA-2016-166240,24-06-2016,28-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,,,77095,,OFF-AP-10002082,Office Supplies,Appliances,,8.712,2,0.8,-19.602
4705,CA-2016-158435,17-05-2016,18-05-2016,First Class,AG-10900,Arthur Gainer,Consumer,United States,,,6708,,OFF-SU-10000381,Office Supplies,Supplies,,65.17,7,0,18.8993
4706,CA-2016-158435,17-05-2016,18-05-2016,First Class,AG-10900,Arthur Gainer,Consumer,United States,,,6708,,OFF-LA-10002475,Office Supplies,Labels,,14.62,2,0,6.8714
